5.662502054	-1.440528535
-5.296102846	1.892019947
6.875358184	2.61535168
-3.449238474	-0.444834259
-16.25971364	0.646593966
3.679643817	-0.966824106
2.116746251	-1.336073635
-8.231100291	-0.514272478
-5.173653139	1.326106094
2.663773421	2.661632174
-1.63557679	-1.612948179
2.694256044	-0.569398276
8.109402665	4.181893402
6.146413729	5.983058881
-2.089888259	1.096284485
2.018635093	-3.500991939
-1.39371348	-1.221448859
-0.687425772	1.275837835
0.090965451	1.379040714
7.397534178	-0.444375273
-3.654638065	-4.213850489
-5.820947442	-2.349049523
-0.912006872	1.475562391
1.494807047	-0.909726583
7.381368605	-2.444991916
3.410021825	-0.364815543
6.760422922	-1.082112396
-3.221351145	1.263794821
5.276012704	-4.620869845
-3.424087364	2.633450903
-5.781167704	-2.916728657
6.384389497	0.406388919
-7.544321384	0.27540117
1.064852122	-0.454521111
4.591998261	1.78403345
12.8554292	-1.690747541
12.81588348	1.228815572
4.214994722	-2.078876521
0.466123395	2.151809198
7.305451874	1.681383242
-4.221825942	-0.018962187
-2.894300338	1.605156031
6.788990813	3.874540107
-4.330600003	2.777083499
-0.605876801	-1.843477927
4.619087183	0.895787701
0.414483375	0.544002182
-5.126665369	-3.310387654
-0.697660644	0.366984169
10.71941466	-0.424215306
0.183506092	2.075332091
4.85651411	-3.02878858
4.51257549	-2.082590851
-6.223013759	-1.924363656
3.293144104	-2.680050956
-2.745314116	1.306398468
5.148384919	-0.194049442
-1.053218676	2.45253691
0.94386266	-1.536012233
3.408420354	0.187601987
0.810952973	-4.216272453
3.261005407	-1.796221127
0.129570664	-2.400704306
1.551811242	3.27440227
-14.72868665	2.019363142
-5.750378718	-1.126482481
-2.205372932	1.098073943
6.326494865	2.694150265
-7.403813631	6.9617176
-10.66285109	2.213136478
-13.42024894	2.588371597
4.820246373	-3.649959446
3.057492281	0.640342602
-6.454722215	0.64289908
-3.313091996	-1.025454217
-8.628791786	1.672678611
2.387156971	0.045283787
2.54828201	-2.950578148
5.840274023	-2.787558834
-1.835639748	-2.205351998
6.310550205	2.146483994
-8.225999711	-1.39080279
-6.374328272	1.866623766
5.568721118	-4.192768939
1.331564693	-0.636550253
7.579139092	0.557902646
-6.918794225	-0.876626063
2.918557699	-0.994188537
0.719572643	3.194473888
-2.155095406	0.734100996
5.341421596	1.488378884
-0.189967013	1.050809307
2.656098464	-1.554420614
0.089067668	3.221339948
7.777959005	-0.091021544
-1.203042086	-0.561959861
-2.988078056	2.883399143
-7.554623234	1.942390643
-4.648864277	-2.838744339
0.768348191	1.404366352
2.934220577	-0.419587115
2.789319018	-4.087298521
-9.10615968	-4.962811525
-8.210992184	-0.102166918
-3.36941799	-0.319216716
-3.431123991	-2.444080129
1.285735844	-1.467547439
-10.90489704	3.396704228
7.451180658	2.262468542
4.305423114	-1.595204819
-4.595365253	2.33749759
1.907818413	1.50447792
-6.451620996	2.305033899
13.69373651	-3.246765373
0.240457986	0.110058257
-13.48468361	-0.533330367
4.020070325	0.607675205
-2.543973653	1.471198349
11.46440549	-0.456146718
-0.304811603	-0.297566671
-4.723179559	-0.676661983
-9.34650447	0.079718731
11.35454811	-2.607252959
2.157281986	1.128420951
11.48240044	-0.715611353
0.947354745	-2.441405018
11.03344642	0.511663261
-8.624208417	0.224629266
-1.297473921	-3.630024498
-3.6213671	-0.638775769
2.82947866	-3.269601969
-0.567020611	1.617761044
-0.862087093	-2.872944101
6.591765644	-1.667806403
-2.6495602	-0.684719614
-4.253294846	-0.465752658
5.913804604	1.333724412
6.67285146	1.424457908
4.264133378	1.393374274
-9.503922033	0.485791482
-10.20669585	0.818374875
0.74725668	-0.409972948
0.095246345	0.011639772
-2.772980627	-0.58339038
3.31700148	2.250747517
8.323836411	-0.117559588
2.895764356	-4.377111901
-4.326261014	0.259571157
-0.005978947	1.93841398
1.502753846	-1.120782765
3.87468728	0.06918244
-9.987014338	0.65827158
1.821725558	-1.311347965
10.89818653	2.164834066
4.184471804	-2.66074008
0.992211816	-0.021136296
-8.210647698	1.344129562
-2.786837762	-0.580398893
9.310684969	2.565563509
0.399553011	-3.745274091
4.6761714	4.008544326
-4.052046643	1.623272323
1.119522775	-0.498935383
-7.127377978	-0.72978603
4.306158326	6.223433775
1.336283995	-0.278346819
-4.758038722	-4.093118287
4.886404964	0.046543074
-7.470219316	0.595150704
-0.408831005	-1.7861662
-7.327068363	-2.322685969
3.234287295	1.014994545
5.289763981	-2.933010478
1.370716474	-0.193768683
-5.60170805	0.944275716
10.40750895	3.167146764
2.190552333	4.161322211
-2.401058055	0.959828708
1.233822667	-1.540545795
7.073163087	0.745516453
-1.582776792	-1.976735491
-5.060106549	0.34113009
5.188154138	-0.866434127
7.252216981	-0.941949189
0.856329323	1.723499568
-1.911783826	0.803662866
-3.242535854	4.912305572
-9.31545916	-0.115813865
-8.837183033	0.332625675
-12.21898234	1.923219903
13.69119569	6.69705285
-0.935757831	-0.792836726
4.943575345	3.528012769
5.736093093	2.129332285
-16.82456995	1.815513708
1.152352312	0.129724907
-5.24483719	1.099710539
1.089525239	-0.449161687
-7.863771394	1.827260233
-1.076201777	-1.526125353
6.629340478	0.942700481
-6.099567361	-2.169111837
-14.904369	0.301246952
-12.33869692	1.660401352
0.16242026	0.429131482
-7.977986977	-0.773998835
-7.630381143	1.289529662
-7.520104421	-1.296315988
-1.622459707	0.192189891
5.063182525	0.404807818
-1.018827234	1.488708249
4.180406524	1.993254522
3.679049715	4.744426986
-10.86692371	1.19420069
-5.363073866	1.594661419
1.105935286	-1.889842427
4.744975174	-0.96331117
-1.456440944	1.060596169
5.795395123	1.939739172
-2.635279687	0.053882695
-7.943683783	-1.802826866
-14.77813872	0.858038649
12.52637765	-0.963281852
-5.190999369	1.178543684
0.754462783	0.412259826
14.45381144	1.371930154
-3.583482709	0.749767021
2.387312326	0.30320947
2.225115559	0.174840194
-0.115132896	-0.820766052
1.143216192	1.937953159
-0.100686885	1.050902817
7.538343909	2.14551918
-10.95803553	-0.822387328
-8.556137796	-2.936872115
1.041255385	-0.230058227
-3.028571772	0.965547634
2.062014527	0.536138281
-0.309183901	1.859962534
0.092632724	0.483905462
-0.355507011	2.103402939
-0.602150431	-2.238394054
-1.988795778	-2.664318961
-2.292008984	-1.502981603
-0.835561454	0.105817005
0.258586016	0.075667124
-12.37200671	-1.268775108
3.432116002	-1.305531491
-2.811714483	-3.000975031
12.36034722	1.333890589
-1.452812907	2.046717691
-3.869717326	-1.705056382
1.972452024	0.90701144
13.54541746	-0.064781891
-12.96543905	-1.408475813
-3.294586342	-0.931955229
3.895415377	1.050054959
11.69037271	1.202488043
1.410040813	0.959993939
-12.0509691	1.030273696
4.920051281	-0.631815144
5.944028736	-3.184589052
-7.63001217	-0.5486632
6.188824063	0.288428442
3.515889553	1.177610835
-0.370015911	0.250121685
7.101402672	0.486705946
8.036385391	1.925283345
2.470746186	0.63902889
-11.09352894	1.075711174
4.132193881	-0.36988518
5.106148595	2.053570199
-7.228064337	-0.257392773
1.716129095	-0.355273888
-4.698449115	2.285649935
-1.88267986	2.037466389
-1.826183406	-1.598409513
3.973749259	-1.534010907
-6.831572612	-2.942627041
8.053361715	-0.701810313
-5.482647774	-2.675854149
2.683161272	0.442654099
-0.127312181	-3.723277489
0.356298405	-0.474764878
-11.96667087	-2.417557903
12.41431867	-4.078435343
-0.158490981	-4.062169152
5.15072665	1.254929536
0.014634737	-0.600473533
9.08727692	1.033731757
-7.578786133	-0.464868646
-1.771528629	1.663082407
7.273529954	-1.252680218
-3.629589385	1.130002164
1.427446651	-1.50464693
-0.290991783	-0.944489944
1.818293855	-1.946630677
3.91849558	0.464198324
-5.902810929	1.286589329
-4.619950482	-0.158714976
-10.44774321	-4.144986741
-2.45038836	0.507808724
0.312172688	0.027712511
-1.492752684	0.244530402
-9.138789143	0.731368602
2.138088448	-0.570993941
-10.92021721	2.661480614
3.92485872	2.679860186
-4.384010943	2.206734677
-8.418479208	-1.988751333
-0.715872365	0.327759834
-3.305512168	0.189568577
10.67075932	2.020615163
-3.867618475	2.113897966
3.350486917	-2.314816672
3.590466704	-2.571352942
-6.518434147	-0.254102035
6.772777135	-2.909834596
9.84882362	3.43571645
-3.401325215	1.18284154
8.702076217	-2.619938556
1.168707924	-3.952924759
1.418581767	-0.378617006
-0.638096491	-2.686163981
-1.624020133	-0.5742826
0.212770332	0.573424092
0.578818981	2.033185554
0.963153232	1.409640263
-2.866778941	0.551520057
-5.602595291	-5.094299177
-2.37972831	0.789228575
-3.336439271	-3.478019363
-1.109629231	-0.75156033
2.200251259	-1.919223706
6.356521926	-2.942816795
-0.198884397	3.640644437
-11.29845344	1.318430874
-1.265408709	0.303081202
6.328896378	2.241439643
6.20572977	-2.916353108
2.765229719	1.075653026
10.36823167	-0.678589979
3.962083171	1.193011092
-5.307260348	0.324420017
1.161596525	0.237635961
-8.801003639	-2.359443043
5.139946033	-0.100153727
-6.830374908	0.738152387
-4.870321134	1.354640022
8.088069272	5.017185277
9.501987869	-3.758412483
3.965088218	-1.210533128
0.664836946	2.726247026
5.782444264	0.417609985
-5.618686036	-0.11505929
-4.400007145	1.859219952
4.639609876	-0.552494276
-3.194038634	1.915984117
3.977407182	1.233515673
-4.986134381	-2.786601359
3.994851873	-0.997919244
-5.310668562	-0.344475729
-1.495044704	2.252265111
-6.104282438	2.026131733
-4.431907428	-1.495381866
-8.633217435	-0.217382022
8.533844248	-2.034425403
0.194581368	4.579264521
-10.60691184	2.001826439
5.951584884	-2.188294199
-2.869295894	-1.425973883
4.368967267	-1.025136649
-4.755546127	-1.67072545
0.472161016	-0.886504525
-2.688122418	1.593072495
-10.25523755	0.90224136
-6.421714709	-2.733329024
-4.327639576	4.493615359
13.12417171	0.588515577
7.477065379	-1.509279533
-2.564351866	-1.392263439
2.496925773	-0.332089659
-0.487977704	-1.55548896
1.012105659	2.719193507
-1.038210465	-1.200643461
2.227538424	1.443113767
3.531593543	-1.898407108
-5.922424293	-1.110597827
-5.125236787	1.501363876
-6.321312489	-2.402907082
-5.022609602	3.03560875
8.282196101	-1.441382512
4.659007027	2.132527818
9.78824639	2.955546622
1.622155843	3.487087134
2.305272711	3.565857268
-2.031065917	0.318636641
1.450475059	-2.531671756
2.281740481	-0.23851935
-4.168146608	-1.958838431
-9.550748701	1.170762191
-2.831882495	-2.559287968
2.669979347	1.321702078
-8.930402349	-1.755864222
-9.103122585	-0.225186219
-0.120161314	0.307976532
6.467364146	-0.929776123
-1.96318226	4.004845577
-3.169944707	2.278245894
